Codice istat provincia;Sigla Provincia BDAP;Provincia BDAP;Codice istat comune;Codice Tipologia Ente BDAP;Descrizione Tipo Ente BDAP;Descrizione Ente BDAP;Codice Tipologia Ente BKI;Descrizione Tipo Ente BKI;Anno/Mese calendario;Tipologia del Movimento;Codice Titolo CG;Descrizione Titolo CG;Codice Gestionale Enti Locali;Descrizione CG;Popolazione ISTAT;Importo cumulato
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E2000;TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI;E2502;Trasferimenti correnti da città metropolitane;1374582.0;856474.8
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E2000;TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI;E2511;Trasferimenti correnti da comuni;1374582.0;4979042.72
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E2000;TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI;E2531;Trasferimenti correnti da aziende sanitarie;1374582.0;12039.24
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E2000;TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI;E2552;Trasferimenti correnti da Enti di ricerca;1374582.0;64626.01
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E2000;TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI;E2553;Trasferimenti correnti da Camere di commercio;1374582.0;50865.02
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E2000;TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI;E2599;Trasferimenti correnti da altri enti del settore pubblico;1374582.0;47000.0
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3101;Diritti di segreteria e rogito;1374582.0;1312185.77
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3102;Diritti di istruttoria;1374582.0;606078.76
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3103;Altri diritti;1374582.0;1224553.34
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3112;Proventi da asili nido;1374582.0;13953031.89
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3113;Proventi da convitti, colonie, ostelli, stabilimenti termali;1374582.0;2645271.82
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3114;Proventi da corsi extrascolastici;1374582.0;1135561.45
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3116;Proventi da impianti sportivi;1374582.0;3016031.28
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3118;Proventi da mense;1374582.0;823687.27
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3123;Proventi da teatri, musei, spettacoli, mostre;1374582.0;2925835.9
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3124;Proventi da trasporti funebri, pompe funebri, illuminazione votiva;1374582.0;6335254.62
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3126;Proventi da trasporto scolastico;1374582.0;148609.5
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3127;Proventi da strutture residenziali per anziani;1374582.0;24674283.92
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3130;Proventi da parcheggi custoditi e parchimetri;1374582.0;11604231.06
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3131;Proventi di servizi produttivi;1374582.0;0.0
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3132;Sanzioni amministrative, ammende, oblazioni;1374582.0;145415293.44
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3149;Altri proventi dei servizi pubblici;1374582.0;363879771.22
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3201;Fitti attivi da terreni e giacimenti;1374582.0;223896.36
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3202;Fitti attivi da fabbricati;1374582.0;67161759.46
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3210;Canoni per concessioni spazi e aree pubbliche;1374582.0;61154280.25
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3211;Canoni per concessioni cimiteriali;1374582.0;4320413.92
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3221;Altri proventi da terreni e giacimenti;1374582.0;12637.09
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3222;Altri proventi da edifici;1374582.0;6205060.1
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3223;Altri proventi da altri beni materiali;1374582.0;189363.8
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3224;Altri proventi da beni immateriali;1374582.0;152795.96
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3301;Interessi da Cassa Depositi e Prestiti;1374582.0;79934.9
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3321;Interessi da altri soggetti per finanziamenti a breve termine;1374582.0;13029.3
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3322;Interessi da altri soggetti per finanziamenti a medio-lungo termine;1374582.0;14939531.25
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3323;Interessi da altri soggetti per anticipazioni;1374582.0;138.07
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3324;Interessi da altri soggetti per depositi;1374582.0;148023.35
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3325;Interessi da operazioni in derivati;1374582.0;24.5
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3327;Interessi moratori da imprese;1374582.0;187402.93
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3328;Interessi attivi su prestiti a famiglie, inclusi gli interessi di mora;1374582.0;104952.24
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3400;Utili netti delle aziende speciali e partecipate, dividendi di società;1374582.0;83467921.58
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3502;Canoni da imprese e da soggetti privati;1374582.0;10091.5
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3511;Rimborsi spese per personale comandato;1374582.0;3565247.42
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3512;Proventi diversi da enti del settore pubblico;1374582.0;57758665.19
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3513;Proventi da imprese e da soggetti privati;1374582.0;89709451.69
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3516;Recuperi vari;1374582.0;3110803.48
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3517;Ricavi dalla vendita di materiale divulgativo e promozionale riguardante i parchi;1374582.0;30.0
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3518;Proventi diversi da famiglie;1374582.0;42498968.58
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3519;Proventi diversi da istituzioni sociali private;1374582.0;295002.5
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E4000;TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI;E4101;Alienazione di terreni e giacimenti;1374582.0;7655.81
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E4000;TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI;E4102;Alienazione di fabbricati residenziali;1374582.0;331092.08
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E4000;TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI;E4103;Alienazione di fabbricati non residenziali;1374582.0;37710.0
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E4000;TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI;E4104;Altre alienazioni di beni immobili;1374582.0;167997.0
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E4000;TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI;E4105;Proventi da aree cimiteriali in diritto di superficie;1374582.0;967849.28
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E4000;TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI;E4106;Alienazione di potenziali edificatori e di diritti di superficie;1374582.0;4761707.45
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E4000;TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI;E4201;Trasferimenti di capitale dallo Stato senza vincolo di destinazione;1374582.0;2592035.5
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E4000;TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI;E4203;Altri trasferimenti di capitale dallo Stato con vincolo di destinazione;1374582.0;105562963.91
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E4000;TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI;E4303;Altri trasferimenti di capitale con vincolo di destinazione;1374582.0;7804411.06
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E4000;TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI;E4411;Trasferimenti di capitale da comuni;1374582.0;2635.55
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E4000;TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI;E4451;Trasferimenti di capitale da Unione europea;1374582.0;312308.89
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E4000;TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI;E4464;Trasferimenti di capitale da Camere di commercio;1374582.0;31836.0
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E4000;TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI;E4501;Proventi per concessioni edilizie;1374582.0;52525388.27
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E4000;TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI;E4502;Altri trasferimenti di capitale da imprese;1374582.0;33236192.7
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E4000;TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI;E4511;Trasferimenti di capitale da famiglie;1374582.0;7574497.61
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E4000;TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI;E4512;Trasferimenti di capitale da istituzioni sociali private;1374582.0;24400.0
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E4000;TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI;E4513;Trasferimenti di capitali da altri;1374582.0;5272893.66
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E4000;TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI;E4661;Prelievi da conti bancari di deposito;1374582.0;65127158.14
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E5000;TITOLO 5°: ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI;E5302;Mutui da Cassa depositi e prestiti - gestione CDP spa;1374582.0;74970175.58
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E5000;TITOLO 5°: ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI;E5323;Mutui e prestiti da BEI;1374582.0;25000000.0
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E5000;TITOLO 5°: ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI;E5324;Mutui e prestiti da altri - in euro;1374582.0;139687.77
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E6000;TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI;E6101;Ritenute previdenziali e assistenziali al personale;1374582.0;39519554.73
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E6000;TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI;E6201;Ritenute erariali;1374582.0;65904953.5
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E6000;TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI;E6301;Altre ritenute al personale per conto di terzi;1374582.0;14569233.21
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E6000;TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI;E6401;Depositi cauzionali;1374582.0;2681721.18
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E6000;TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI;E6501;Rimborso  spese per servizi per conto di terzi;1374582.0;156932210.68
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E6000;TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI;E6502;Rimborsi spese elettorali a carico di altre amministrazioni;1374582.0;13362.55
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E6000;TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI;E6601;Rimborso di anticipazione di fondi per il servizio economato;1374582.0;3218637.4
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/11;Entrata;E9999;ALTRI INCASSI DA REGOLARIZZARE (riscossioni codificate dal tesoriere);E9999;ALTRI INCASSI DA REGOLARIZZARE (riscossioni codificate dal tesoriere);1374582.0;0.0
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/12;Entrata;E1000;TITOLO 1°: ENTRATE TRIBUTARIE;E1101;ICI - IMU riscossa attraverso  ruoli;1374582.0;553350.26
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/12;Entrata;E1000;TITOLO 1°: ENTRATE TRIBUTARIE;E1102;ICI - IMU riscossa attraverso altre forme;1374582.0;661246480.02
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/12;Entrata;E1000;TITOLO 1°: ENTRATE TRIBUTARIE;E1104;TASI riscossa attraverso altre forme;1374582.0;76834299.08
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/12;Entrata;E1000;TITOLO 1°: ENTRATE TRIBUTARIE;E1111;Addizionale IRPEF;1374582.0;198832984.66
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/12;Entrata;E1000;TITOLO 1°: ENTRATE TRIBUTARIE;E1131;Addizionale sul consumo di energia elettrica;1374582.0;7395.52
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/12;Entrata;E1000;TITOLO 1°: ENTRATE TRIBUTARIE;E1161;Imposta sulla pubblicità riscossa attraverso i ruoli;1374582.0;91412.5
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/12;Entrata;E1000;TITOLO 1°: ENTRATE TRIBUTARIE;E1162;Imposta sulla pubblicità riscossa attraverso altre forme;1374582.0;17827897.07
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/12;Entrata;E1000;TITOLO 1°: ENTRATE TRIBUTARIE;E1174;Imposta sostitutiva su BOC-BOP;1374582.0;72.05
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/12;Entrata;E1000;TITOLO 1°: ENTRATE TRIBUTARIE;E1175;Imposta di soggiorno;1374582.0;41400630.59
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/12;Entrata;E1000;TITOLO 1°: ENTRATE TRIBUTARIE;E1199;Altre imposte;1374582.0;408356.36
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/12;Entrata;E1000;TITOLO 1°: ENTRATE TRIBUTARIE;E1201;Tassa smaltimento rifiuti solidi urbani - TARES riscossa mediante ruoli;1374582.0;4184672.72
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/12;Entrata;E1000;TITOLO 1°: ENTRATE TRIBUTARIE;E1202;Tassa smaltimento rifiuti solidi urbani  - TARES riscossa attraverso altre forme;1374582.0;21915761.37
